#name	value
uc002beo.3	NM_153815
uc002beq.3	NM_002891
uc002bep.3	NM_001145648
uc010blm.1	NM_001145648
uc002ber.4	NM_001145648
uc010unh.1	NM_153815
uc021srl.1	NR_038997
uc021srp.1	NM_001199758
uc002bex.4	NM_006441
uc021srq.1	NM_001199758
uc021srr.1	NM_001199760
uc002bez.4	NM_001100879
uc021srs.1	NM_001100880
uc021srt.1	NM_001199757
uc021sru.1	NR_037653
uc002bfa.4	NR_037652
uc002bfd.4	NM_001114735
uc002bfc.4	NM_004049
uc002bfo.3	NR_033833
uc021ssc.1	NR_030393
uc002bfx.3	NM_015154
uc010uno.2	NM_015154
uc002bfy.1	NM_015154
uc021ssf.1	NR_039739
uc002bgm.3	NM_181900
uc002bgn.3	NM_181900
uc021ssj.1	NM_001080532
uc021ssk.1	NM_001080532
uc010blr.1	NM_001080532
uc002bgp.3	NM_001080532
uc002bgq.2	NM_032246
uc002bgt.1	NM_024580
uc002bgu.1	NM_001040610
uc021ssn.1	NM_001164465
uc002bhg.5	NR_026811
uc002bhi.4	NR_033936
uc010blu.3	NR_103496
uc010blx.3	NR_033936
uc010blv.4	NR_026811
uc010blw.3	NR_103496
uc002bhh.5	NR_026811
uc010bly.2	NR_026811
uc002bhr.1	NM_001199057
uc021ssu.2	NM_001199057
uc021ssx.1	NR_033579
uc021ssz.1	NM_001164465
uc021sta.1	NM_001164465
uc002bij.5	NR_026811
uc002bii.5	NR_033936
uc010bmi.3	NR_103496
uc010bmn.4	NR_102747
uc010bmk.3	NR_102748
uc010bmm.4	NR_033936
uc010bmj.4	NR_026811
uc010bml.4	NR_026811
uc010bmo.2	NR_026811
uc002bio.1	NM_001199057
uc002bip.3	NM_001079535
uc002biq.3	NM_001079534
uc002bir.3	NM_001079533
uc002bis.3	NM_001079535
uc010uod.2	NM_001079534
uc010uoe.2	NM_001079535
uc002bit.3	NM_001079533
uc002biu.3	NM_001079535
uc010uof.2	NM_001079535
uc002biv.3	NM_030594
uc010bmp.3	NM_004644
uc010uog.2	NM_004644
uc010uoh.2	NM_004644
uc010uoi.2	NM_004644
uc010uoj.2	NM_004644
uc010uok.1	NM_004644
uc002biz.3	NR_034139
uc002bja.3	NR_034139
uc002bjb.3	NR_036446
uc002bjd.2	NM_001007122
uc010uol.1	NM_001007122
uc010uom.1	NM_001007122
uc002bjg.3	NM_199330
uc002bjh.3	NM_004839
uc010uon.2	NM_001160116
uc010uoo.1	NM_001160115
uc002bjm.3	NM_144597
uc010uoq.2	NR_027650
uc010uop.2	NM_001160114
uc010uor.1	NM_001160113
uc002bjn.3	NM_025238
uc002bjo.3	NM_001011885
uc002bjs.2	NM_016073
uc010uos.1	NM_001717
uc002bjt.1	NM_001717
uc002bka.3	NR_027001
uc002bkb.3	NR_027001
uc031qte.1	NR_049748
uc010bmv.2	NR_027001
uc010bmw.1	NR_027001
uc002bkm.2	NR_003246
uc002bkn.1	NR_003661
uc002bkv.2	NM_032856
uc002bkw.2	NM_032856
uc002bkx.2	NM_032856
uc010upa.1	NM_032856
uc002bkz.3	NM_021077
uc002bla.3	NM_205858
uc002blc.2	NM_001271918
uc031qtf.1	NM_001271920
uc031qtg.1	NM_001271922
uc031qth.1	NM_001271920
uc002blb.2	NM_014300
uc031qti.1	NM_001271919
uc031qtj.1	NM_001271921
uc031qtk.1	NR_049748
uc002bly.3	NM_022480
uc021stx.1	NR_031682
uc031qtm.1	NR_046012
uc002bmh.2	NM_001243101
uc002bme.2	NM_001012338
uc002bmf.2	NM_002530
uc021sua.1	NM_001243101
uc010upl.1	NM_002530
uc010bnh.1	NM_001243101
uc010bni.2	NM_001007156
uc002bmg.3	NM_001007156
uc002bmi.1	NM_022163
uc002bmj.2	NM_022163
uc002bmp.4	NM_001144074
uc002bmq.2	NM_017996
uc002bmr.2	NM_001144074
uc010bnk.2	NR_026645
uc021sud.1	NR_039867
uc002bnc.3	NM_178232
uc002bne.3	NM_178232
uc002bnd.3	NM_178232
uc002bnf.4	NM_005928
uc002bng.4	NM_005928
uc002bnh.4	NM_001114614
uc010bnn.3	NM_005928
uc010upq.2	NM_005928
uc010bno.3	NM_001114614
uc002bnl.3	NM_000326
uc002bns.4	NM_002693
uc002bnr.4	NM_001126131
uc002bnz.2	NM_016321
uc002boa.2	NM_016321
uc010bnq.1	NM_016321
uc002bob.3	NR_027075
uc002bod.3	NR_027077
uc010upt.2	NR_027076
uc010upu.2	NR_027074
uc002boc.3	NR_027075
uc010upw.1	NM_198525
uc002bof.2	NM_198525
uc002bog.2	NM_198525
uc010upx.1	NM_001145311
uc002boh.2	NM_002666
uc031qtn.1	NM_001271572
uc002boi.4	NM_003847
uc010upy.3	NM_001271573
uc002bol.3	NM_018670
uc002bop.4	NM_001150
uc010bns.3	NR_023361
uc002bor.4	NR_037582
uc002boq.4	NM_005829
uc002bos.4	NM_001199058
uc031qto.1	NR_049817
uc002bot.1	NM_182616
uc002bou.2	NM_182616
uc010uqb.2	NM_002168
uc002box.3	NM_002168
uc010uqc.2	NM_002168
uc031qtp.1	NM_001277764
uc002bpb.4	NM_006384
uc031qtq.1	NR_102427
uc031qtr.1	NR_102428
uc010uqf.2	NR_028287
uc002bqe.4	NM_198527
uc002bqm.4	NM_003981
uc002bqn.4	NM_199413
uc010uqs.3	NM_001267580
uc010uqt.2	NM_199413
uc002bqp.1	NM_018668
uc002bqq.1	NM_018668
uc010uqu.1	NM_018668
uc002brd.2	NR_021493
uc010boe.3	NM_207446
uc002bsl.4	NM_207446
uc002bsq.2	NM_001166286
uc021svs.1	NM_001166289
uc021svt.1	NM_001166288
uc010boi.2	NM_001166288
uc002bsr.2	NM_001166288
uc010urc.2	NM_001166283
uc021svu.1	NM_001166287
uc002bss.2	NM_020211
uc002btm.3	NR_034095
uc031qud.1	NR_102743
uc002bto.2	NR_102743
uc031que.1	NR_102744
uc031qug.1	NR_102754
uc010uro.2	NR_102753
uc002bug.1	NR_024172
uc002buh.1	NR_024173
uc002buk.1	NM_182562
uc002bum.3	NM_001102612
uc010bop.3	NM_001102612
uc002bun.3	NM_001167902
uc002bur.3	NM_022905
uc002bus.3	NM_001040655
uc002but.3	NM_001040657
uc002buu.3	NM_001040658
uc002buv.3	NM_001040660
uc002bux.3	NM_001040659
uc002buw.3	NM_001040656
uc010boq.3	NM_022905
uc002buy.3	NM_022905
uc010bor.3	NM_022905
uc002buz.2	NM_022905
uc002bvj.1	NM_152449
uc010bou.1	NM_152449
uc002bvk.3	NM_152449
uc002bvl.3	NM_152449
uc010bov.3	NM_152449
uc021sxl.1	NR_003260
uc010bow.3	NR_003260
uc002bvv.1	NM_139057
uc002bvw.1	NM_139057
uc002bvx.1	NM_139057
uc010boy.2	NR_028140
uc010boz.2	NR_028139
uc002bvz.3	NM_178842
uc002bwa.3	NM_178842
uc031quk.1	NM_178842
uc002bwb.3	NM_178842
uc031qul.1	NR_073405
uc002bwd.3	NM_001040616
uc002bwg.3	NM_001040616
uc010usa.2	NM_001040616
uc002bwi.3	NM_001040616
uc010usd.2	NM_014918
uc021sxt.1	NM_014918
uc021sxu.1	NM_203472
uc021sxv.1	NM_018445
uc002bww.3	NM_003090
uc002bwx.3	NM_003090
uc010bpc.3	NM_003090
uc010bpd.3	NM_002570
uc002bwy.3	NM_002570
uc010bpe.3	NM_138319
uc021sxx.1	NR_045387
uc002bxa.2	NM_138320
uc002bxb.2	NM_138321
uc002bxc.1	NM_138324
uc002bxd.1	NM_138323
uc002bxe.3	NM_138325
uc002bxg.1	NM_138322
uc010usg.1	NM_025141
uc002bxh.3	NM_025141
uc002bxi.3	NM_078474
uc002bxj.3	NM_025141
uc010ush.1	NM_078474
uc002bxl.3	NM_152334
uc002bxm.3	NM_152334
uc010usi.2	NM_152334
uc002cdf.1	NM_001004195
uc010utv.1	NR_051985
uc002cds.2	NR_034090
uc010utw.1	NR_034090
uc010tkp.2	NM_001013354
uc001vva.1	NR_027480
uc001vuz.1	NM_001005356
uc010ahc.1	NM_001005356
uc001vvt.3	NR_073459
uc010tkt.2	NM_172194
uc010tku.2	NM_001005500
uc010tkv.2	NM_001004723
uc001vwh.1	NM_001005501
uc010tkw.2	NM_001005483
uc001vwj.2	NM_001004063
uc010tkx.2	NM_001005486
uc001vwn.1	NM_001004717
uc001vwo.1	NM_001004715
uc010tla.2	NM_001004724
uc010tlb.2	NM_001005503
uc010tlc.2	NM_001004480
uc010tld.2	NM_001004479
uc010tle.2	NM_001042618
uc001vxb.1	NM_005484
uc001vxc.3	NM_005484
uc001vxd.3	NM_001042618
uc001vxg.3	NM_001641
uc001vxh.3	NM_080648
uc001vxi.3	NM_080649
uc021rnr.1	NM_001244249
uc010ahm.2	NM_000270
uc010ahn.3	NM_000270
uc001vxo.4	NM_000270
uc021rns.1	NM_000270
uc010tlj.2	NM_001012975
uc001vxw.4	NM_001145
uc001vxz.3	NM_001097577
uc001vxy.4	NM_002937
uc001vxx.4	NM_002937
uc001vya.3	NM_194431
uc001vyc.3	NM_006683
uc001vyd.3	NM_022360
uc001vye.4	NM_005615
uc001vyj.3	NM_002935
uc021ror.1	NR_033909
uc010aif.2	NM_002934
uc001vyl.1	NM_002934
uc010tlk.2	NM_022734
uc001vym.3	NM_022734
uc001vyn.3	NM_022734
uc001vyo.3	NM_001029991
uc001vyr.3	NM_014579
uc001vys.4	NM_001256588
uc001vzh.3	NM_173846
uc001vzk.4	NM_032572
uc001vzl.2	NM_032572
uc010tlm.2	NM_138331
uc001vzn.1	NM_018071
uc001vzo.1	NM_018071
uc001vzp.3	NM_018071
uc010aij.3	NM_018071
uc010tln.2	NM_018071
uc010tlo.2	NM_001146683
uc001waj.1	NM_020366
uc001wag.3	NM_020366
uc001wah.3	NM_020366
uc001wai.3	NM_020366
uc001wak.3	NM_020366
uc010aim.3	NM_020366
uc001wal.3	NM_020366
uc001wam.3	NM_020366
uc001way.3	NM_014828
uc001waz.3	NM_014828
uc010tlu.2	NM_014828
uc010tlv.2	NM_014828
uc010tmd.2	NM_001001912
uc010tmz.1	NM_022060
uc010tna.1	NM_022060
uc001wgm.3	NM_022060
uc010tnb.2	NM_022060
uc010tnc.2	NM_005015
uc001wgn.2	NM_005015
uc001wgp.2	NM_005015
uc001wgw.4	NM_178336
uc001wgx.4	NM_180982
uc001wgy.4	NM_181306
uc001wgz.4	NM_181305
uc001wha.4	NM_181304
uc001whb.4	NM_181307
uc001whc.3	NM_004995
uc001whd.3	NM_014045
uc001whe.3	NM_014045
uc010tnd.1	NM_173527
uc001whf.1	NM_173527
uc010ake.1	NM_001099780
uc001wiu.3	NM_017924
uc001wjg.4	NM_004050
uc021rqx.1	NM_001199839
uc001wji.4	NM_004050
uc001wjj.3	NM_004643
uc001wjh.4	NM_001199864
uc001wjk.3	NM_004643
uc001wjq.3	NM_172314
uc001wjr.3	NM_022789
uc001wjs.3	NM_138460
uc001wjt.3	NM_001037288
uc010akm.3	NM_138460
uc010akn.3	NM_138460
uc001wju.3	NM_138460
uc010ako.3	NM_001037288
uc001wjy.3	NM_001042635
uc001wjz.3	NM_015514
uc031qnt.1	NR_046051
uc001wkb.5	NM_001256323
uc001wkg.5	NM_024328
uc001wkh.5	NM_001126339
uc031qnu.1	NM_001256323
uc031qnv.1	NM_001256321
uc010akr.4	NR_023314
uc031qnw.1	NM_001256062
uc031qnx.1	NM_001256322
uc010aku.1	NM_005794
uc001wku.4	NM_005794
uc001wkt.4	NM_182908
uc010akv.3	NM_005794
uc010aky.2	NM_021004
uc001wla.3	NM_021004
uc001wlb.3	NM_021004
uc010akz.3	NM_021004
uc001wlf.3	NM_001193637
uc021rra.1	NM_001193637
uc010tnt.2	NM_198083
uc001wlc.4	NM_021004
uc001wld.4	NM_001193635
uc001wle.4	NM_001193635
uc021rrb.1	NM_001193636
uc021rrc.1	NM_001193637
uc031qnz.1	NM_001193637
uc021rre.1	NM_001193635
uc001wli.4	NM_198083
uc010alb.3	NM_001193636
uc021rrf.1	NM_198083
uc021rrd.2	NM_001277864
uc031qoa.1	NR_102688
uc031qob.1	NM_001277864
uc031qoc.1	NR_102687
uc010tnu.3	NR_102693
uc021rri.2	NR_102692
uc021rrh.2	NR_102689
uc021rrg.2	NR_102691
uc021rrj.2	NR_102694
uc001wlj.2	NM_138360
uc001wlk.2	NM_138360
uc010tnv.2	NM_006032
uc001wlm.3	NM_006032
uc001wll.3	NM_006032
uc010ald.2	NM_001018073
uc010ale.2	NM_001018073
uc001wls.3	NM_001018073
uc001wlt.3	NM_004563
uc010tnw.2	NM_004563
uc010tnx.2	NM_004563
uc001wlu.4	NM_004563
uc001wlv.3	NM_001163484
uc001wlw.3	NM_025230
uc001wlz.3	NR_028099
uc001wly.3	NM_025230
uc010tny.2	NR_028100
uc001wmc.3	NR_028100
uc001wmb.4	NM_181357
uc001wma.4	NM_025230
uc001wmf.2	NM_203402
uc001wmg.3	NM_006263
uc001wmh.3	NM_176783
uc001wmm.1	NM_017999
uc001wml.1	NM_017999
uc001wmn.1	NM_017999
uc010alg.1	NM_017999
uc001wmo.1	NM_017999
uc010alh.1	NM_017999
uc001wmp.3	NM_017999
uc001wmq.3	NM_006084
uc010alj.3	NM_006084
uc001wmr.3	NM_005132
uc001wms.3	NM_001048205
uc001wne.3	NM_174944
uc001wnf.3	NM_001184739
uc001wng.3	NM_174944
uc001wnh.3	NM_001184739
uc001wnq.1	NM_001002000
uc001wnu.2	NM_016576
uc010alk.2	NM_016576
uc010toe.1	NM_016576
uc001wnr.3	NM_001002001
uc001wns.3	NM_001002000
uc001wnv.3	NM_001002000
uc001wnw.3	NM_001002002
uc001wnx.3	NM_016576
uc010all.3	NM_001002002
uc001wol.1	NM_174913
uc001wom.1	NM_174913
uc010alo.3	NM_001164692
uc001wor.3	NM_019839
uc001wos.3	NM_001143919
uc010alp.3	NM_181657
uc001wou.3	NM_181657
uc010als.2	NM_001198967
uc010alu.3	NM_001198965
uc010alr.3	NM_001198967
uc010tok.2	NM_001136022
uc010tol.2	NM_001198966
uc010too.2	NM_001198965
uc010tom.2	NM_001136022
uc010ton.2	NM_001198966
uc010toq.2	NM_001198965
uc010alt.3	NM_001136022
uc010top.2	NM_001198966
uc001wpc.3	NM_004554
uc010tor.2	NM_001198965
uc010tos.2	NM_001198966
uc010tot.2	NM_001198966
uc010tou.2	NM_001198966
uc010tov.2	NM_001198965
uc010tow.2	NM_001198965
uc010alv.3	NM_001136022
uc010tox.2	NM_001136022
uc001wpd.3	NM_001198966
uc010toy.2	NM_001198965
uc010toz.2	NM_001136022
uc010tpa.2	NM_001198966
uc010tpb.2	NM_001136022
uc001wpf.4	NM_025081
uc010tpc.2	NM_015299
uc001wph.4	NM_015299
uc010alw.3	NM_015299
uc021rrs.1	NR_036193
uc001wqc.3	NR_039992
uc021rrt.1	NR_039992
uc001wqe.4	NM_005249
uc010tpd.3	NR_026732
uc001wqf.3	NR_026731
uc010tpe.1	NM_017769
uc001wqk.2	NM_017769
uc010tpf.1	NM_017769
uc001wql.1	NM_017769
uc010amd.2	NM_016106
uc001wqm.2	NM_016106
uc001wqn.2	NM_182835
uc010tpg.2	NM_001257376
uc010tph.2	NR_047546
uc010amf.2	NM_001257376
uc010tpi.2	NM_001257376
uc001wqr.2	NM_004086
uc001wqp.2	NM_001135058
uc001wqt.1	NM_004086
uc001wqq.4	NM_004086
uc001wqx.4	NM_001254727
uc010amh.3	NM_001254726
uc001wqw.4	NM_007077
uc021rry.1	NM_001254729
uc001wqy.4	NM_001128126
uc021rrz.1	NM_001254728
uc001wrk.4	NM_025152
uc010amj.3	NM_025152
uc010tpl.2	NM_001201573
uc021rsb.1	NM_001201574
uc001wrl.3	NM_001173
uc001wrm.3	NM_001173
uc001wrn.3	NM_001030055
uc001wro.3	NM_001173
uc001wrp.3	NM_001173
uc010aml.3	NM_004274
uc001wrq.3	NM_004274
uc001wrw.3	NM_001165893
uc001wru.3	NM_001164749
uc001wrs.3	NM_173159
uc001wrv.3	NM_001165893
uc001wrt.3	NM_022123
uc010tpo.2	NR_002937
uc001wso.3	NM_003136
uc010tpp.2	NM_001146282
uc010tpq.2	NM_001146282
uc001wsp.3	NM_001079519
uc001wsq.3	NM_173607
uc001wsy.2	NM_014672
uc010tps.2	NM_001256679
uc001wsz.2	NM_001256678
uc001wtc.2	NM_001256680
uc031qof.1	NM_001256681
uc001wta.4	NM_001256679
uc001wtd.3	NM_002791
uc010tpt.2	NM_002791
uc010tpu.2	NM_002791
uc001wth.1	NM_032594
uc010tpx.1	NM_032352
uc001wtl.3	NM_032352
uc031qog.1	NR_073454
uc001wty.4	NM_006194
uc010amq.3	NM_006194
uc021rsh.2	NR_033240
uc010amr.2	NM_138731
uc001wub.4	NM_138731
uc001wud.3	NM_001195297
uc010ams.3	NM_001195296
uc001wuc.3	NM_138731
uc001wue.3	NM_138731
uc010amt.3	NM_138731
uc001wul.1	NM_001049
uc001wuq.3	NM_003616
uc001wur.3	NM_001009183
uc001wus.3	NM_001009182
uc010amx.3	NM_003616
uc001wuw.4	NM_002687
uc010amy.2	NM_054024
uc001wux.3	NM_054024
uc001wve.1	NM_001247989
uc010tqe.1	NM_203354
uc001wuy.4	NM_001247990
uc001wuz.4	NM_203354
uc001wvc.4	NM_001247988
uc001wva.4	NM_203356
uc001wvb.4	NM_001247988
uc001wvf.4	NM_001247990
uc001wvg.4	NM_005930
uc001wvi.4	NM_001247989
uc001wvh.4	NM_203355
uc010amz.3	NM_005930
uc001wvj.4	NM_203356
uc001wvm.3	NM_152447
uc010ana.3	NM_152447
uc001wvp.1	NM_001017923
uc001wvo.3	NM_001017923
uc010anb.1	NM_015091
uc001wvu.3	NM_015091
uc001wvv.3	NM_015091
uc001wvw.3	NM_015091
uc010anc.3	NM_015091
uc010ane.3	NR_003691
uc001wwa.1	NM_017922
uc001wvz.4	NM_017922
uc001wvy.4	NM_017922
uc010and.3	NM_017922
uc001wwc.2	NM_020937
uc001wwd.4	NM_020937
uc010anf.3	NM_020937
uc001wwe.4	NM_020937
uc010ang.3	NM_020937
uc031qoi.1	NR_102701
uc031qoj.1	NR_102702
uc031qok.1	NR_102699
uc031qol.1	NR_102700
uc010ank.3	NM_152329
uc001wwp.3	NR_037792
uc001wwn.3	NM_152329
uc001wwo.3	NM_203467
uc001wwr.3	NM_002408
uc001www.3	NM_172193
uc010tqg.2	NM_172193
uc010tqh.2	NM_172193
uc001wwx.3	NM_014315
uc001wxg.4	NM_001663
uc001wxv.3	NM_015684
uc021rsv.1	NM_001003803
uc001wxw.2	NM_001003803
uc001wxx.2	NM_001003805
uc010ant.2	NM_001003803
uc001wyd.4	NM_001127713
uc001wyf.4	NM_015915
uc001wye.4	NM_181598
uc021rsw.1	NM_015915
uc021rsx.1	NM_015915
uc001wys.3	NM_001206673
uc001wyr.3	NM_181814
uc001wyq.3	NM_001206673
uc010any.3	NM_001206673
uc010tqr.1	NM_030755
uc001wza.4	NM_030755
uc010aoa.3	NM_030755
uc021rta.1	NR_038358
uc001wzb.4	NM_001042481
uc001wzc.3	NM_152330
uc001wzd.3	NM_001267046
uc001wze.3	NM_152330
uc001wzf.3	NM_001267047
uc001wzg.3	NM_001267047
uc010aoc.2	NM_053064
uc001wzh.3	NM_053064
uc001wzi.3	NM_053064
uc021rte.1	NM_001243773
uc001wzj.3	NM_001243774
uc001wzk.3	NM_053064
uc010aod.3	NM_016039
uc001wzq.3	NM_000953
uc001wzr.3	NM_000956
uc001wzu.4	NM_001099652
uc001wzt.4	NM_001099652
uc010tqv.2	NM_002806
uc010tqw.2	NM_002806
uc010tqx.2	NM_002806
uc001wzy.3	NM_002806
uc010tqy.2	NM_001130701
uc001xaa.3	NM_145251
uc010aoi.1	NM_005192
uc001xap.3	NM_005192
uc001xar.3	NM_001130851
uc010aoj.2	NM_005192
uc010tra.1	NM_006568
uc001xay.3	NM_006568
uc001xba.3	NM_001161576
uc001xbe.3	NM_001161576
uc001xbf.2	NM_001161576
uc001xbb.4	NM_015589
uc001xbc.3	NM_001161576
uc001xbg.2	NM_001161577
uc001xbo.3	NM_199421
uc001xbp.3	NM_080867
uc001xbq.1	NM_144578
uc001xbr.3	NM_002306
uc021rtj.1	NM_001177388
uc001xbu.3	NM_017943
uc010aoo.3	NM_152231
uc031qoq.1	NM_001079521
uc001xcb.3	NM_001079521
uc001xcc.3	NM_001079521
uc001xcf.2	NM_001079522
uc010trb.2	NM_001271014
uc001xcd.3	NM_001079522
uc001xce.3	NM_004986
uc010aoq.3	NM_004986
uc010trc.2	NM_001079522
uc001xcg.3	NM_001079522
uc010aos.3	NR_004844
uc001xch.3	NM_021255
uc001xck.3	NM_017799
uc010aot.1	NM_017799
uc001xcl.1	NM_017799
uc001xcj.3	NM_017799
uc001xcm.3	NM_017799
uc001xcn.3	NM_017799
uc010trf.3	NM_017799
uc001xco.3	NM_017799
uc021rtn.1	NR_029385
uc001xcr.3	NR_029385
uc001xcu.4	NM_018229
uc001xcv.3	NM_018229
uc010tri.2	NR_026895
uc010trj.2	NM_018229
uc001xcx.4	NM_001011713
uc010trk.2	NM_001011713
uc010aow.3	NM_001011713
uc001xdf.3	NM_018477
uc021rtr.1	NM_018477
uc010trp.2	NM_018477
uc010apc.3	NM_018477
uc001xdj.2	NM_002788
uc001xdk.2	NM_152132
uc021rtt.1	NR_038123
uc010apf.1	NM_023001
uc010apg.1	NM_023001
uc001xdo.3	NM_023000
uc001xdp.3	NM_002892
uc001xdq.3	NM_023001
uc001xdr.1	NM_207377
uc010trq.1	NM_207377
uc010tru.1	NM_001244193
uc010trt.2	NM_001244193
uc010trr.2	NM_001244189
uc001xdt.4	NM_001244192
uc001xdu.4	NM_001244190
uc010trs.2	NM_001244191
uc001xdv.4	NM_014749
uc010trv.2	NM_001079520
uc001xdw.3	NM_016651
uc001xdx.3	NM_001079520
uc010trw.2	NM_001079520
uc001xdy.4	NM_001270520
uc001xeb.1	NM_001270520
uc001xea.2	NM_001270520
uc031qou.1	NM_014992
uc001xec.2	NM_014992
uc001xef.4	NM_016475
uc001xeh.4	NM_001098625
uc001xeg.4	NM_001098625
uc010try.2	NM_001098625
uc001xei.4	NM_001098625
uc001xej.4	NM_001098625
uc001xep.1	NR_075071
uc001xer.4	NM_022495
uc010apm.3	NM_022495
uc001xeq.2	NM_022495
uc001xex.4	NM_177951
uc001xew.4	NM_177952
uc010apn.3	NM_021003
uc001xey.4	NM_021003
uc001xfa.4	NM_007374
uc010apq.2	NM_001177963
uc001xfd.3	NM_002431
uc001xfe.3	NM_001177963
uc001xfg.2	NM_153811
uc001xfj.1	NR_033344
uc001xfh.2	NM_001172702
uc001xfi.3	NM_001172702
uc001xfk.3	NR_033344
uc010trz.2	NM_153811
uc010tsa.2	NM_006255
uc001xfn.3	NM_006255
uc010tsb.2	NM_006255
uc001xfo.3	NM_006255
uc021rtz.1	NR_039985
uc010tsc.1	NM_181054
uc031qow.1	NM_181054
uc001xfq.2	NM_001530
uc001xfr.2	NM_181054
uc001xfs.2	NM_001530
uc021rua.1	NM_001243084
uc001xft.3	NM_003082
uc010tsd.1	NM_031914
uc001xfu.1	NM_031914
uc010tse.1	NM_031914
uc010apt.2	NR_015358
uc001xgb.2	NM_020663
uc001xgk.3	NM_015180
uc010apw.1	NM_015180
uc010apx.1	NM_015180
uc010apz.1	NM_015180
uc021ruh.1	NM_015180
uc001xgp.3	NM_015180
uc001xgl.3	NM_182914
uc001xgm.3	NM_015180
uc010apy.3	NM_015180
uc001xgn.3	NM_015180
uc021rui.1	NM_015180
uc001xgo.3	NM_015180
uc010aqa.3	NM_182913
uc001xgq.3	NM_015180
uc001xgr.3	NM_182910
uc010tsi.2	NM_182913
uc001xgs.3	NM_182913
uc001xgt.3	NM_182910
uc010aqe.2	NM_005956
uc001xhb.3	NM_005956
uc010aqf.3	NM_005956
uc001xhd.4	NM_004857
uc001xhh.4	NM_001123329
uc010aqg.3	NM_001123329
uc001xhi.2	NM_014950
uc001xhk.4	NM_021979
uc001xhl.1	NM_172365
uc001xhm.1	NM_172365
uc001xhn.1	NM_015549
uc001xho.1	NM_015549
uc001xhp.2	NM_015549
uc010aqh.1	NM_015549
uc001xhq.1	NM_015549
uc001xhw.2	NM_001204063
uc001xhv.3	NM_145165
uc021rup.1	NM_001204064
uc010tsk.2	NM_001204064
uc010tsj.2	NM_001204064
uc021ruu.1	NR_039855
uc010tsl.2	NM_001202559
uc010tsm.2	NM_001202558
uc001xia.3	NM_002028
uc001xid.3	NM_001202558
uc010tso.2	NM_001202558
uc021ruv.1	NR_045122
uc001xin.3	NM_178155
uc001xio.3	NM_178156
uc010tsp.2	NM_004480
uc001xir.4	NR_038167
uc001xip.3	NM_004480
uc001xiq.3	NM_004480
uc001xiu.3	NR_024338
uc010tsq.1	NR_024339
uc001xiv.3	NR_024339
uc001xiw.3	NM_020806
uc001xix.3	NM_020806
uc001xiy.3	NM_001024218
uc010tss.2	NM_020806
uc010tst.2	NM_001024218
uc010tsu.2	NM_020806
uc010tsv.2	NM_173526
uc001xiz.3	NM_173526
uc001xja.2	NM_173526
uc010aqn.2	NM_173526
uc001xjb.2	NM_022474
uc001xjd.4	NM_001256550
uc001xjc.4	NM_022474
uc001xjg.3	NM_004094
uc001xjm.1	NM_020715
uc001xjo.1	NM_020715
uc001xjl.1	NM_020715
uc010tsw.1	NM_020715
uc001xjn.1	NM_020715
uc010tsx.1	NM_020715
uc001xjp.1	NM_020715
uc031qpe.1	NM_020715
uc001xjs.3	NM_001172
uc001xjy.2	NM_152443
uc001xjz.4	NM_152443
uc010aqq.3	NM_133510
uc001xkd.3	NM_133510
uc010aqr.3	NM_133510
uc001xke.3	NM_002877
uc001xkf.2	NM_133509
uc001xkg.2	NM_133510
uc031qpf.1	NR_073422
uc001xkt.3	NM_018199
uc001xky.3	NM_001193360
uc001xkv.3	NM_001193361
uc001xkw.3	NM_018199
uc001xku.3	NM_001193360
uc001xkx.3	NM_018199
uc010aqt.3	NM_001193362
uc010tte.2	NM_001193363
uc001xla.2	NM_020692
uc001xlb.2	NM_020692
uc010aqu.2	NM_001168368
uc001xld.4	NM_001252150
uc021rvg.1	NM_001252152
uc021rvh.1	NM_001252151
uc001xlf.4	NM_001252150
uc001xle.3	NM_018375
uc010aqx.3	NM_001252148
uc001xlg.4	NM_001252152
uc001xli.2	NM_001161498
uc010ttf.1	NM_001161498
uc001xlk.3	NM_014734
uc010aqz.3	NM_014734
uc021rvj.1	NM_006925
uc001xln.1	NM_006925
uc001xll.3	NM_006925
uc001xlo.3	NM_001039465
uc001xlp.3	NM_006925
uc001xlt.2	NM_001034852
uc001xls.2	NM_022137
uc001xmd.3	NM_003813
uc001xmi.2	NM_015351
uc001xmn.4	NM_014982
uc001xmo.2	NM_014982
uc010are.1	NM_014982
uc010arf.1	NM_014982
uc001xmp.2	NM_014982
uc001xmq.3	NR_001276
uc010ttl.2	NR_027046
uc001xmr.1	NM_015556
uc001xms.3	NM_015556
uc001xmt.3	NM_015556
uc001xmu.3	NM_015556
uc001xmv.3	NM_015556
uc010ttm.2	NM_015556
uc010arg.3	NM_001204422
uc010ttp.1	NM_001204418
uc021rvw.1	NM_001204417
uc021rvx.1	NM_001204418
uc021rvy.1	NM_001204421
uc021rvz.1	NM_001204422
uc021rwc.1	NM_001204417
uc021rvv.1	NM_001204423
uc001xna.4	NM_001204423
uc010ttn.2	NM_001204424
uc001xmy.4	NM_001204416
uc010tto.2	NM_004296
uc001xmx.4	NM_004296
uc021rwa.1	NM_001204419
uc021rwb.1	NM_001204420
uc001xnk.3	NM_015604
uc010ttr.2	NM_001163509
uc001xnj.3	NM_001163508
uc001xng.3	NM_015604
uc001xnh.3	NM_181340
uc010tts.2	NM_181341
uc010ttt.2	NM_001163509
uc001xni.3	NM_181341
